Date,0
2021-02-01,-0.007687259950132409
2021-03-01,0.017302979043732215
2021-04-01,0.09060833995142066
2021-05-01,-0.022328355688296442
2021-06-01,0.08250356746423324
2021-07-01,0.06074240903040586
2021-08-01,0.05610672139397706
2021-09-01,-0.0699051534399211
2021-10-01,0.11663919394060474
2021-11-01,0.02810902989300267
2021-12-01,0.039069703182570775
2022-01-01,-0.051569338146239874
2022-02-01,-0.04664695469987484
2022-03-01,0.04357230861093913
2022-04-01,-0.11312766545810446
2022-05-01,-0.031042389059590655
2022-06-01,-0.06355828308702077
2022-07-01,0.11906181951184569
2022-08-01,-0.052473751036211005
2022-09-01,-0.11559114718213152
2022-10-01,0.02585865918850183
2022-11-01,0.05130458598258954
2022-12-01,-0.09037673740834702
2023-01-01,0.08343539665267415
2023-02-01,-0.0025025109860494707
2023-03-01,0.14530928747534033
2023-04-01,0.04994040247056878
2023-05-01,0.07433406589868109
2023-06-01,0.049650139303287266
2023-07-01,0.020329261442017486
2023-08-01,-0.02203562618096974
2023-09-01,-0.05297770682390747
2023-10-01,0.020594480622795175
2023-11-01,0.10712252070428087
2023-12-01,0.014857654696151124
2024-01-01,0.013779933065995427
2024-02-01,0.014887356772151656
2024-03-01,0.006818093111472867
2024-04-01,-0.02270356628058158
2024-05-01,0.08711474300877463
2024-06-01,0.08067575374757469
2024-07-01,-0.020173279635311517
2024-08-01,0.003872713920769197
2024-09-01,0.02609970272015195
2024-10-01,-0.028703694390959347
2024-11-01,0.03408457446930482
2024-12-01,0.04106851335616547
2025-01-01,-0.007094712784420705
2025-02-01,-0.041034999086099366
2025-03-01,-0.07225543968798934
2025-04-01,0.011999960599304986
2025-05-01,0.07055775071038599
