,Return (%),Volatility,Sharpe Ratio,MSFT_Weightage,TSLA_Weightage,GFS_Weightage,MU_Weightage,AAPL_Weightage,META_Weightage
75,0.014010747953699693,0.07753949961624672,0.14845011910920128,0.23766323065659725,0.1707684290893799,0.12973347917484773,0.2771768205813757,0.034005864713779956,0.15065217578401938
76,0.028411295909891127,0.11944162240202391,0.2169369051491724,0.007984997627772555,0.32960817351731864,0.03959799095048622,0.08356442349332957,0.08265599469953505,0.45658841971155795
77,0.026292221250301444,0.08953985430425926,0.26571655086074547,0.19526045073571166,0.1526836403329579,0.25182700226513677,0.09811393437540662,0.07477870607860396,0.227336266212183
78,0.015608921927899626,0.0955387957666486,0.1372104580417559,0.07205436395379725,0.3104010695588886,0.00391681235557097,0.31254607614083224,0.013908398405322287,0.2871732795855888
79,-0.0005409154627256272,0.08486011538410664,-0.03583444883336981,0.1449442759886849,0.2727387928082349,0.020269788071025682,0.15212779900118042,0.2662394522584381,0.14367989187243604
80,0.017484179533567817,0.08703174705787792,0.17216912264903778,0.1616861302807179,0.17873078579116644,0.11676699211443832,0.1612133095740556,0.1501044238710013,0.23149835836862034
81,0.030871645982828655,0.08743639701353248,0.3244832467014577,0.014014228644078728,0.08664017573965598,0.2930768906947852,0.27452923923203176,0.14051015435726982,0.19122931133217863
82,0.009736839118137388,0.07851624621056254,0.09216995803301456,0.14268992434663363,0.09677294530397303,0.23853489126204086,0.18177081135378043,0.3002433169740864,0.03998811075948575
83,0.015054105705755674,0.08526761480500389,0.1472318152028212,0.22564909132648026,0.22838541071585503,0.1616793881987387,0.12414850425847464,0.07168000568758214,0.18845759981286922
84,0.022221750551990698,0.08200230791719897,0.24050238405368474,0.16087353590570003,0.03820588733093922,0.2140169500032764,0.19325025643222596,0.2231498675375057,0.17050350279035265
85,0.0154924102860874,0.07492766182237993,0.17339938241882696,0.2113740639878384,0.1441205416838338,0.3214048354687126,0.29843317415302173,0.01558170409177659,0.00908568061481679
86,0.015396998324092154,0.08655294460324876,0.14900704283616095,0.11408909810684364,0.24564222342078132,0.2991989475896203,0.045584587919801245,0.18005427203772692,0.1154308709252265
87,0.00819956796376998,0.07720517869288414,0.07382364836486413,0.254752460948599,0.22118639393701744,0.2201908757001836,0.1231044060760162,0.10895424308382429,0.07181162025435948
88,0.013754317641170365,0.08284406537748652,0.13584941286849025,0.013154065209021347,0.2017652207197327,0.1896737681760263,0.23326360291675757,0.23254475301136596,0.1295985899670962
89,0.004690774167937816,0.07918642741559785,0.027666031155059858,0.22680969161419542,0.2786547862971121,0.2506000213477012,0.07295431052608614,0.13288614920216776,0.038095041012737335
90,0.002550448598496572,0.07514140788887429,0.0006713821302254518,0.2775937910455954,0.1763745439239129,0.06652665461445492,0.19544021661807617,0.179852604020643,0.10421218977731764
91,0.022379928376725304,0.08967516381556401,0.2216882303957938,0.032914272125300154,0.19465314897607564,0.15080937280116688,0.22385379278096426,0.15076757699433638,0.24700183632215672
92,0.0123093184903857,0.07820677975638357,0.12542798106432737,0.21594464899063454,0.21947826129080283,0.34300835070787167,0.1578707850611965,0.052436153049733134,0.011261800899761516
93,0.005557275601128422,0.07643138743314384,0.040000263030717395,0.3090509658897895,0.25387075601962994,0.2881549423758961,0.08715869773307137,0.05581202083892815,0.005952617142685106
94,0.006039468913548457,0.08179127534412864,0.04327440669749302,0.11598726522738143,0.19516647835548967,0.12976876375108704,0.14473280222441104,0.2991289669915006,0.11521572345013016
95,0.015119782153367796,0.08795541602089495,0.14347930717955792,0.12450824283501294,0.18983123520338496,0.09605808304842059,0.15069359115303135,0.20889802675976116,0.23001082100038903
96,0.02228566122701995,0.10002223280607458,0.19781263297112,0.045070460367302896,0.2839514681564124,0.15080834249137692,0.07913862780960779,0.14070150358875827,0.30032959758654176
97,0.017384590863691277,0.07971343781026695,0.18672624431428256,0.25931919098379413,0.1730582019904656,0.3334286724600799,0.12641510399081088,0.03993522996896173,0.06784360060588776
98,0.021417952251700803,0.08075346698064374,0.23426798822439854,0.08067415260670131,0.09570495361291044,0.08746683690337563,0.40377748613202363,0.11459194460645661,0.2177846261385324
99,0.006392354651406176,0.07484135421870128,0.05200807350481585,0.3669669392614277,0.19394569614567247,0.2731654617514695,0.07051350687662543,0.07868490705984534,0.016723488904959595
100,0.028061320968919827,0.10320667804366666,0.2476711919562497,0.13048674458565485,0.21518532477633387,0.13672426215590477,0.0685145206446161,0.09318007649748697,0.35590907134000344
101,0.03384034653538844,0.09470852875211219,0.33091366689285084,0.07926345093924028,0.13993489034615017,0.19338860588890536,0.26521635460543624,0.015101825778583076,0.307094872441685
102,0.02596402802218832,0.07842676531839635,0.29918393200241333,0.22093096273727095,0.02876746366661256,0.3073744971031039,0.32401512948993205,0.02149068976323486,0.09742125723984578
103,0.0045124500744260455,0.08558048672435473,0.023515291294240057,0.2875873746089561,0.2669185044439305,0.06582216730106169,0.07467889692512017,0.1321544657371181,0.17283859098381354
104,0.014501295924071782,0.07421394082069789,0.16171214991893654,0.24866516939013864,0.14837891577753026,0.1860337822405837,0.30063655956131724,0.014754168153017413,0.10153140487741294
105,0.010218658789065447,0.08222898764238594,0.09386785621919501,0.2224399039767514,0.27914745722821344,0.15955358122223487,0.16592604090514898,0.0334188627611725,0.13951415390647873
106,0.018139727324220506,0.08082852839321589,0.19349266447282223,0.301977364989415,0.13747320709786856,0.15265250780261064,0.21390834395000138,0.011379742638536928,0.18260883352156748
107,0.01754693253562177,0.08450491484895603,0.17805985086804285,0.07493029278982026,0.11605440427245567,0.0424398022464983,0.31557388897145394,0.21034984899791223,0.2406517627218596
108,0.011420352796147337,0.08535354015577724,0.10451063634697469,0.2432769702936202,0.15365424142412915,0.02679482387152528,0.1655732568879315,0.1809048812875892,0.2297958262352046
109,0.019974591334102478,0.08583843945179451,0.2035753614080546,0.1781660421772725,0.05265834569721081,0.1171275613919296,0.1498610103703352,0.26660019329418694,0.23558684706906494
110,0.004937005574715974,0.08529844607937127,0.028570339633717474,0.14592601882366857,0.40426724621584376,0.24824240512038975,0.09721392744924029,0.04170976573310414,0.06264063665775345
111,0.03969417255138819,0.11069935465306276,0.3359926773553158,0.12623313456309743,0.08246666427471501,0.0957519831021032,0.14631968277393687,0.08898070627127021,0.46024782901487726
112,0.01877132777084134,0.08019632691344154,0.2028936785147717,0.03199858942007958,0.2091841090380233,0.16367327061515663,0.39178938685087866,0.044683029565524994,0.15867161451033673
113,0.016971566934967576,0.08628842720437853,0.1677115623012914,0.2585610775916667,0.2308337082321823,0.21791591355802936,0.0687835653217245,0.045576303542683945,0.17832943175371319
114,0.003235810934156624,0.07598376288541552,0.009683791723584896,0.28211917589747953,0.16900962622762916,0.173517395297859,0.08498979110285483,0.2335854537998413,0.056778557674336184
115,0.028520888685150715,0.09469220816456021,0.2747944016674581,0.14550045192495895,0.19124240025926523,0.22818127081882672,0.10896814392305618,0.0516215067818368,0.27448622629205616
116,-0.006299171939932135,0.0771530583957356,-0.1140482583956579,0.13811498017729995,0.27813308233951967,0.07386537260476393,0.2302343077826105,0.25485375021358747,0.024798506882218675
117,0.02540138793727587,0.08789752595677122,0.2605464452837839,0.12670575247638338,0.05059683993562002,0.02385582668469377,0.372644271901975,0.12134155486772241,0.3048557541336053
118,0.016408718905723547,0.08278412701832108,0.1680119052610821,0.08019099426119301,0.2146176577245569,0.23940964181925356,0.1875775212490734,0.14850795708495163,0.1296962278609715
119,0.021014884499419705,0.08557117305615655,0.21636824456372955,0.0887884348569439,0.23656905997641817,0.21139611782427645,0.24560339019069732,0.0316341639201087,0.1860088332315554
120,0.016512729315888493,0.08393414577160528,0.1669490907075981,0.2806468100790969,0.0542047201849968,0.019888266761807227,0.22166063990425713,0.17181828356453277,0.2517812795053092
121,0.021897615112107915,0.10865091029167974,0.1785315471359962,0.06132617449030548,0.3489294745552937,0.08846549303744854,0.0718052676130137,0.07207284607916278,0.3574007442247757
122,0.018284376072979763,0.08376944939792162,0.1884264034970652,0.18308155776128834,0.1439627674294451,0.09876055094880128,0.24143101697422029,0.10801226969579648,0.22475183719044853
123,0.015059535712810164,0.0842597221573873,0.14905740716009505,0.1551457567068936,0.13317394631637278,0.16346412926818418,0.10647638670801361,0.2641293614899883,0.17761041951054748
124,0.00904660823201794,0.08677397050114372,0.07544437801116469,0.06468425679842577,0.2505819618097826,0.1069352316429822,0.151409951250024,0.25250331283209987,0.17388528566668565
125,0.02412634431552637,0.09850634112088175,0.21954266161391245,0.03959100919733947,0.31830218902269314,0.2125920601560298,0.1134257784799692,0.04716864265933051,0.26892032048463776
126,0.018115597536017977,0.07797664324279809,0.200259935368021,0.18793383234093025,0.1616832645223422,0.27092410886903595,0.239010817136888,0.045970156155855785,0.09447782097494788
127,0.0123948158122618,0.09331341744578218,0.10603851067839172,0.076810773097706,0.2299621219597176,0.010365250722130931,0.17615927725476233,0.23568450979600497,0.2710180671696783
128,0.0053979884701417435,0.08184812058132515,0.03540690304870558,0.12932174259612478,0.31047089229008745,0.04182359644496926,0.31999569051109966,0.04819624559307633,0.1501918325646424
129,0.014878565762272894,0.07955324679090933,0.15560101267529172,0.24457656347014012,0.045988338524201894,0.07032465109327768,0.22155660087443657,0.2208768158450231,0.19667703019292068
130,0.022068517423223955,0.0958186749145264,0.2042244629314667,0.23731092116578925,0.18559655060386027,0.08610822186333289,0.11821834217776274,0.06210133014829977,0.31066463404095507
131,0.020165934720757655,0.08002452597107823,0.22075650566355526,0.18620192917463932,0.1279402757861888,0.1474590021666396,0.3023456738561562,0.048945369746414155,0.187107749269962
132,0.004367521007462331,0.0807447074471548,0.023128711051242243,0.14434049562168544,0.17446053069863604,0.005167209739233829,0.24883497598346016,0.2659526106976697,0.1612441772593147
133,0.012437026621837908,0.08653886571354057,0.11482732688837496,0.1902413696296268,0.25191608154713774,0.19313268833590563,0.04165535365982657,0.15737279449355823,0.16568171233394502
134,0.010518138442774891,0.0762754462354352,0.10512083296144538,0.11832062396901631,0.2054473948086109,0.2606623281076418,0.2582077915679102,0.12577160611971971,0.0315902554271011
135,0.0014308015294814125,0.07733951905444919,-0.013824736481304492,0.23129314826880187,0.19701793517086036,0.029277434816408737,0.21626270134997488,0.204297980690613,0.12185079970334106
136,-0.011944657669745663,0.07633524865050785,-0.18922657520746236,0.27026985277705895,0.1823826858235136,0.025031346082582142,0.1532174409322074,0.36698139350362735,0.0021172808810106247
137,0.016469299345307727,0.07665573515394598,0.18223423618928836,0.1157092000636361,0.1381466130550347,0.18645208327908314,0.31914849146232444,0.12016646923022677,0.1203771429096949
138,0.0030126028124293023,0.07352117816409401,0.0069721789725024465,0.33768255663268365,0.2070587823766144,0.10284068133687788,0.2071602358923828,0.06449475018981207,0.08076299357162925
139,0.023961699465281167,0.0865562930530108,0.24795076947365458,0.1462610406853304,0.12294629702337316,0.2684890975622454,0.1063554100447846,0.1703911467923832,0.18555700789188317
140,0.012507539294684527,0.08240766094908157,0.12143942904614209,0.005504127440504551,0.2789114792569045,0.07483568669184931,0.40397655839731345,0.062488931379953955,0.17428321683347417
141,0.020793376475805758,0.09528112986665518,0.1919936980324134,0.02847987966618158,0.3326417005948652,0.16757479888512133,0.19867087980585982,0.022382395239001124,0.250250345808971
142,0.00981292959051451,0.10029864368576424,0.07291155016438633,0.10430589883983157,0.44625947544153266,0.10193761048764372,0.09475618923829782,0.018162193303047344,0.23457863268964693
143,0.024976008366998585,0.08273594646227941,0.27165953044660873,0.1999777962860194,0.02326365439063223,0.2745697765490291,0.16048353584019626,0.18565646918848808,0.156048767745635
144,0.01677509506913355,0.09697787910693906,0.14719949745850983,0.1290505761944194,0.1802109881564881,0.04998924587052742,0.05858306904610664,0.27750544350308193,0.30466067722937656
145,0.02225986038432754,0.08050187756916811,0.2454583791210292,0.19874568405387588,0.1441414208573746,0.34285811837469987,0.21760547858979587,0.013515410415231233,0.08313388770902254
146,0.009966183778530762,0.09440514035242673,0.0790866233624411,0.28333657850308047,0.26076047040977834,0.010722882114354283,0.08784255918174533,0.09144480694308348,0.26589270284795796
147,0.02774265585301665,0.0937051296580552,0.2693839274875461,0.009888847665548166,0.05223164993018701,0.4013207763307049,0.08957649895478663,0.3274850694216837,0.11949715769708959
148,0.019786190139002156,0.08202123580763665,0.21075261752387195,0.031588949364889755,0.07724704788699945,0.2294381937463216,0.2718239523066638,0.2637309528337003,0.12617090386142518
149,0.008791452340532645,0.0669513004090714,0.09397057715222812,0.309146471921719,0.09485343747122776,0.13564975719598105,0.4147660841180363,0.006016446948921243,0.039567802344114784
150,0.034935311390893224,0.09870240186592337,0.328617245150256,0.08987764791403435,0.011470946342650095,0.07844188709193774,0.2520724811713671,0.1821989017690307,0.3859381357109802
151,0.004205022368927859,0.07505312707885642,0.022717539365634094,0.3076872392713319,0.1286606711480954,0.09764745087111605,0.1429169110988133,0.2221880870062147,0.10089964060442856
152,0.027665012413760445,0.09272958287128925,0.27138062778401634,0.19118382367427963,0.12540738938799093,0.1690982545296696,0.13359045637557412,0.09019817088902549,0.29052190514346016
153,0.024147173451628888,0.0850999995520691,0.2543733673980092,0.19312110396096002,0.03543557603994834,0.21964146362285883,0.12327466846233119,0.22623834828102168,0.20228883963287989
154,0.012681752431760743,0.07623910034965609,0.133550269941068,0.19783258583179203,0.010453951532816983,0.12500340700121743,0.2519978696233631,0.29472872563809854,0.11998346037271178
155,0.01849098504479282,0.08566793448338007,0.1866624325802455,0.04758835064988399,0.28511819912659303,0.3361609923895421,0.17951660087344676,0.05862632187816458,0.09298953508236965
156,0.009421340505249478,0.09375328711712264,0.07382504355930362,0.007490530087124974,0.3723942782359058,0.04796006426972066,0.23481539650903244,0.11162280358706878,0.22571692731114731
157,0.017944443283233445,0.10457260890434797,0.14769109659834917,0.23813719695878433,0.30332545751949885,0.07546061487898291,0.004019701964801294,0.050040743015423245,0.3290162856625094
158,0.022311709627169128,0.08730886036538828,0.22691522423104557,0.22837008222185867,0.15611949690925414,0.15693058922852376,0.1737912855931417,0.045829051441226204,0.2389594946059955
159,0.03177607332661342,0.10058628606043177,0.2910543223459358,0.18430911279441833,0.16862677294975195,0.22838584902469963,0.020670642161535704,0.07318456850753448,0.32482305456206
160,0.011217197595875934,0.08766067708071756,0.09944250815960702,0.04213754253196034,0.3069535815342371,0.12486201533730136,0.19811865221108685,0.1469207768280331,0.1810074315573812
161,0.023901336480951198,0.08816362750324572,0.2427456433795594,0.19650768601374785,0.081200241014632,0.1547924331530303,0.1300995698433034,0.18137435181700115,0.25602571815828534
162,-0.008710462787702457,0.07257308215505225,-0.15447136121008787,0.3881251935607561,0.11387790548159085,0.016521186621197132,0.1389505324397879,0.3152791894699793,0.027245992426688796
163,0.002699240858756096,0.0715075680373864,0.0027862905175565006,0.20854837679705526,0.25076364085264763,0.1404326367420168,0.3238989146638161,0.04478727710797969,0.03156915383648454
164,0.0247317002807036,0.0887162987199976,0.2505931897685486,0.21339401444598502,0.14520257307955728,0.20173471462786105,0.12742513611343492,0.07220754041119024,0.2400360213219714
165,-0.003091045318890082,0.0726355365570996,-0.07697396596629942,0.2845864442231735,0.24730706964418506,0.09688175948767715,0.21011797635591367,0.12850417472321787,0.03260257556583275
