,Return (%),Volatility,Sharpe Ratio,AAPL_Weightage,META_Weightage,GOOG_Weightage,TSLA_Weightage,MSFT_Weightage,MU_Weightage,GFS_Weightage
8932,-0.002621327441792583,0.07563395392206182,-0.06771201525534332,0.2833840600045927,0.1492726963457143,0.03940015037079546,0.08054398890312771,0.0959326439745411,0.27555647534045674,0.07590998506077208
8933,0.019856402091744222,0.0946317854358069,0.18340985549213662,0.11981784585808657,0.2086875076921604,0.0763043795927921,0.19532682445411553,0.05776984564844327,0.06751329715092513,0.274580299603477
8934,0.006283507467656473,0.08078809047296642,0.046832490352306605,0.09171321675098133,0.1813873830293979,0.20882519685132178,0.08622150337861623,0.0887861777477997,0.19217645735803765,0.15089006488384527
8935,0.01139446259724812,0.08773436105890253,0.10137946512514763,0.11364931414197861,0.2354864345089353,0.2713447451405856,0.07384049304260393,0.007651812707572661,0.0861270518522111,0.21190014860611275
8936,0.010001795511498192,0.078884960161417,0.09509791848975738,0.17894030114172466,0.1687370870377235,0.043436411990504895,0.17224370094081287,0.15850556815489136,0.14358219489099835,0.13455473584334446
8937,-0.0026921642452243134,0.07205467210514847,-0.07205867563518233,0.18515768325464613,0.1976921369446095,0.18791499452288063,0.027953619952738644,0.16567184728190076,0.19300630600601593,0.042603412037208584
8938,0.017067847585886992,0.09499860102230688,0.15334802227736255,0.06533773785226017,0.2401990054512689,0.10510670728534116,0.12215088610267998,0.11526200678084182,0.06504281507937065,0.2869008414482374
8939,0.028368623649270782,0.09380412068172507,0.2757727854732773,0.28328975723093086,0.0880738162370769,0.03729358797593942,0.13098634317870234,0.14599636117102344,0.0024931490716030838,0.31186698513472383
8940,0.008449713511164752,0.0778005646395132,0.07647391170915774,0.15346975760204298,0.1532677353557508,0.14527049289572372,0.13216819853163286,0.11439161330067658,0.17312128369809307,0.1283109186160799
8941,0.0019915567961183234,0.07985844561695468,-0.006366805664117878,0.18662077809402738,0.23357762601039828,0.07292149347216759,0.28637978402206327,0.005674019621409161,0.1919980690589067,0.022828229721027535
8942,0.009160599896963492,0.07732138144721484,0.08614176017419577,0.2211498802549843,0.2507816905062117,0.10589896749079952,0.22214995770220478,0.08700834600708927,0.041312392030632986,0.07169876600807756
8943,0.006411397321660902,0.07932529547692294,0.049308323380891694,0.1188227641706711,0.24826806193510176,0.31341073048913515,0.08078531249702181,0.034723177010757576,0.08725521220807063,0.11673474168924183
8944,0.014484864218909968,0.08566228210795253,0.13990829947545075,0.08527983414901615,0.06703486944438758,0.14202408216665524,0.2608800948502345,0.030583470515052814,0.26272311009386473,0.15147453878078898
8945,0.006525541611346321,0.0802313436626472,0.05017417666931667,0.18343262308925942,0.22645295196099088,0.08452110801064992,0.26502079585051036,0.02325618029318874,0.14654947569133653,0.070766865104064
8946,0.008118864507905423,0.07612070142140118,0.07381519616851152,0.09362692369294441,0.10301789170106641,0.20988772262972152,0.10134647594919603,0.16018459381181702,0.21843722689966838,0.11349916531558608
8947,0.005469479266032298,0.0772399149158899,0.038444880076135515,0.09089940456116331,0.21660568581509723,0.18426024577095146,0.2092155780482754,0.08843168886737922,0.1550182055722914,0.05556919136484176
8948,-0.006914684377070043,0.07983163308883154,-0.117931752274114,0.2641754879865624,0.28469667502814955,0.08173013668406026,0.03201647638247275,0.06124722968940698,0.19308672590630402,0.083047268323044
8949,0.010063920777055,0.06852699923510062,0.11037869542638078,0.19487919849971705,0.10686397681830394,0.27978253173914563,0.13811521673919683,0.15185487314515422,0.10621589446820476,0.022288308590277563
8950,0.01279592372666389,0.0813888296550789,0.1265029091866465,0.11795744103101352,0.18503919324660778,0.22772879164356336,0.01829821914250275,0.1905430892889088,0.06381599130375948,0.19661727434364423
8951,0.03748349923946692,0.09646927837144925,0.36263875743700524,0.11215008526053505,0.037523942695613356,0.20068796621924223,0.2931212745143201,0.059545009399356454,0.00715010608993917,0.28982161582099375
8952,-0.0011286403818424467,0.07751557123707736,-0.04681176083634136,0.18179668277727243,0.21067933807510628,0.01558878064896663,0.23197899703834315,0.1091973954611529,0.23384479433115232,0.01691401166800636
8953,0.007463253315765049,0.07926160519859501,0.06261863235458455,0.2113370224867371,0.16083651900974172,0.1323874710944547,0.014756398782954537,0.16442907140273796,0.142778833964249,0.173474683259125
8954,0.02110612259797013,0.07976546452184806,0.23326038041029454,0.1768677671977439,0.10950252320340137,0.0505102007739667,0.22677837724616068,0.2284123402359525,0.05229933979028364,0.15562945155249125
8955,0.022733955388172217,0.09343397117969945,0.21655887181822453,0.05530544808663073,0.23478228274237387,0.02677437372032539,0.2699421558009152,0.16652981031907524,0.006246300848395558,0.24041962848228407
8956,-0.002058306536115653,0.06982416981024989,-0.0652826456584166,0.19226685050416514,0.19588043746902375,0.07725759810267363,0.0946073479241673,0.25686322967131203,0.17836205613514214,0.004762480193515954
8957,-0.006953783429275951,0.08707987938606548,-0.10856449843439661,0.14999336934431154,0.27420767694982656,0.06780550278243107,0.045029619889106066,0.02720569755447843,0.28888440579739866,0.14687372768244775
8958,0.02249861483174253,0.08127959091146829,0.24604718856822877,0.08912214692191842,0.014319594409478746,0.17601707001753916,0.18287105777306997,0.19781990833072377,0.15542133761179863,0.18442888493547127
8959,0.00994869111220833,0.09161624310059907,0.08130317136044649,0.17575129282592064,0.14969143369531362,0.07910655006888362,0.01625214929576908,0.08885263554173736,0.2081474245040585,0.28219851406831714
8960,0.010550393749345221,0.08255509195032168,0.09751541133513149,0.10796346959753916,0.2822613726038979,0.20152297126729252,0.2644366699858968,0.0006834129836675558,0.05168363256220718,0.09144847099949886
8961,0.02056836335445649,0.07546783706923466,0.23941806279515426,0.22592033831889105,0.010247925351526955,0.1440390654444695,0.2348180964909543,0.1648840557556827,0.12248765681058196,0.09760286182789356
8962,0.01243142793094552,0.08082371454970619,0.12287764780765849,0.13037535166406367,0.1003378186236154,0.14733905803326494,0.12903428367459635,0.11851438163695838,0.19984852998453098,0.17455057638297042
8963,0.007149719559694536,0.07444025936787149,0.06246243093695292,0.16138493537771986,0.14277555807669565,0.19188977728547169,0.2130872391081052,0.07825605109751047,0.1767821700110203,0.035824269043476874
8964,-0.00682937627736932,0.08309480848157344,-0.11227387664583331,0.16464172018873172,0.3589390811771173,0.12480502278507125,0.05899277282957898,0.05589878348453622,0.15059577113757827,0.08612684839738606
8965,0.009504457624290667,0.0740846930598729,0.09454662407293617,0.1257329951869969,0.2117199534501021,0.2615730750467493,0.03244528689766642,0.22630490204594883,0.030476111721312225,0.11174767565122426
8966,0.01971726789047617,0.06918166631235172,0.2488703844273001,0.38099788664571194,0.02625670913078579,0.008747822154335857,0.1275597640100973,0.36363025120024894,0.0076610312994080726,0.08514653555941191
8967,0.012157491796994265,0.08540723856015987,0.1130757996606065,0.2176935261192422,0.08436631745784334,0.019420257880596536,0.01892835617765252,0.2018119347103926,0.20279889505672136,0.2549807125975514
8968,0.014085936167709498,0.08939807528661231,0.12959939160395473,0.03559282573553384,0.13504616200699318,0.16235991568425928,0.06007983291864419,0.14787691662986396,0.1913464958042411,0.2676978512204645
8969,0.012768472588421936,0.07444454571782419,0.1379345187670796,0.13355337602264128,0.19284131433701832,0.18667936223942194,0.21054835353184423,0.16190952360370692,0.047718303482618664,0.06674976678274873
8970,0.01552486906841012,0.07718583588666075,0.16874688106682895,0.19261001077096765,0.12784197428734673,0.06168661748711172,0.16118733897122134,0.2225197344548548,0.0877991177931259,0.14635520623537185
8971,0.013613961144516578,0.07783233784868085,0.1427936183302625,0.1482443867504032,0.03237018903186167,0.02300653629237,0.2267453235464308,0.2379905032460401,0.23052217881077527,0.10112088232211891
8972,0.01153520291401322,0.08344221662450624,0.10828095512697179,0.061777259522988036,0.20236702153100147,0.18961509502354754,0.1760866854481326,0.07177882957666169,0.13719405980177557,0.16118104909589315
8973,0.017982180571523135,0.08389779675187854,0.18453619964908644,0.14006485703936042,0.14634907943782208,0.18395309522001535,0.1864182082847422,0.05833224837487187,0.09497420923712535,0.18990830240606277
8974,0.009954273547595805,0.07711722502497255,0.0966615894851237,0.07657205411706439,0.2681567374626003,0.24569284207641212,0.2622588435995667,0.08707241335688769,0.030786391795371838,0.029460717592096865
8975,0.008793871826139756,0.0763502023470227,0.08243425207353347,0.19302810410382196,0.10611034962709522,0.09150279015941006,0.07722595660524426,0.1951774860341931,0.19031543177416999,0.14663988169606554
8976,-0.003536696976764876,0.091512409115253,-0.06596588413667605,0.0657481357432678,0.4411045326193095,0.20323594752342958,0.05872037216630259,0.017609581799519616,0.07246982333663668,0.14111160681153437
8977,0.006437862968721579,0.0747773172758789,0.0526611960976544,0.1493419207354771,0.23012678700216746,0.06448425167552999,0.18719584107477846,0.21601267322042683,0.09280876306073968,0.06002976323088047
8978,0.003820275801576699,0.0805604212638896,0.016388640735280006,0.1312501639797292,0.2396691978994675,0.002935184585650144,0.13006468406583696,0.20248667227333828,0.1606674517691596,0.13292664542681815
8979,0.018461874227687726,0.0868924134703048,0.18369698331768222,0.13888800515042607,0.15535007019439076,0.17111596565584963,0.08935824764725293,0.1297966135118828,0.0686320722144884,0.24685902562570938
8980,0.02820126658336418,0.091269116705695,0.2815987215723813,0.05250575402407795,0.04223638683040705,0.07536367104963637,0.2579349709461325,0.18470869310804555,0.1278181727064573,0.25943235133524345
8981,0.020693523356649545,0.08265251976225944,0.22012061349104836,0.20979003794843182,0.09359592271318153,0.13136324817516085,0.2110082035633799,0.07443966727060093,0.09498141187604447,0.1848215084532004
8982,0.010870562059690368,0.08276171568602614,0.10114050911469553,0.23825218216390154,0.016590921236883296,0.04002810940968746,0.28859577017936094,0.010141604909019752,0.31371736930597593,0.09267404279517112
8983,0.0004852634441679521,0.08175248060899434,-0.024644347680018754,0.21036591956197692,0.19848380489282855,0.13930679449743258,0.011051950899658863,0.06766511094879342,0.21619980550614967,0.15692661369315994
8984,0.031215283058702546,0.0899340896077884,0.3192925306069454,0.20476442228588473,0.04834288816891638,0.1717568481939877,0.2604751046408892,0.03844196197351985,0.03300071220287798,0.24321806253392417
8985,0.018824794431619454,0.07542794292935409,0.21642900227186732,0.1607384971999079,0.07378663317495694,0.09329708728114089,0.22821783232809636,0.24894280810261946,0.09314310532167752,0.10187403659160088
8986,0.012584834529298969,0.08231056944263682,0.12252174414037077,0.19137740638198197,0.22445376399334807,0.07389176424824458,0.1817892541447266,0.11056165867692884,0.060785228321458176,0.15714092423331172
